"person.id","person.latest_member.id","person.latest_member.name.first","person.latest_member.name.last","person.latest_member.electorate","person.latest_member.house","person.latest_member.party","agreement","voted","policy_id","policy_name"
18044,592,"Валерій","Вощевський","обрано в Раду за списком партії","rada","Фракція Радикальної партії Олега Ляшка","100",TRUE,40,"За політичний курс Президента"
15657,718,"Павло","Петренко","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","100",TRUE,40,"За політичний курс Президента"
11129,1000,"Юрій","Стець","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","100",TRUE,40,"За політичний курс Президента"
17975,699,"Сергій","Квіт","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","100",TRUE,40,"За політичний курс Президента"
3008,869,"Павло","Розенко","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","100",TRUE,40,"За політичний курс Президента"
2155,594,"В'ячеслав","Кириленко","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","100",TRUE,40,"За політичний курс Президента"
15650,669,"Арсен","Аваков","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","100",TRUE,40,"За політичний курс Президента"
18057,585,"Ігор","Жданов","обрано в Раду за списком партії","rada","Фракція політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України","100",TRUE,40,"За політичний курс Президента"
19550,1125,"Федір","Бендюженко","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","100",TRUE,40,"За політичний курс Президента"
18137,1016,"Іван","Спориш","Вінницька область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","99",TRUE,40,"За політичний курс Президента"
18058,563,"Володимир","Арешонков","Житомирська область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","99",TRUE,40,"За політичний курс Президента"
15828,677,"Володимир","Мельниченко","Хмельницька область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","99",TRUE,40,"За політичний курс Президента"
19405,692,"Владислав","Севрюков","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","99",TRUE,40,"За політичний курс Президента"
20121,1116,"Владислав","Данілін","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","98",TRUE,40,"За політичний курс Президента"
18059,968,"Ігор","Артюшенко","Запорізька область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","98",TRUE,40,"За політичний курс Президента"
18161,973,"Сергій","Мельник","Хмельницька область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","98",TRUE,40,"За політичний курс Президента"
18128,555,"Олексій","Порошенко","Вінницька область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","98",TRUE,40,"За політичний курс Президента"
15649,739,"Степан","Кубів","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","98",TRUE,40,"За політичний курс Президента"
16698,1058,"Олена","Бойко","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","98",TRUE,40,"За політичний курс Президента"
18121,584,"Іван","Мельничук","Вінницька область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","98",TRUE,40,"За політичний курс Президента"
18167,856,"Віталій","Корчик","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","98",TRUE,40,"За політичний курс Президента"
16067,985,"Ігор","Алексєєв","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","97",TRUE,40,"За політичний курс Президента"
19404,777,"Григорій","Шверк","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","97",TRUE,40,"За політичний курс Президента"
19858,1101,"Максим","Саврасов","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","97",TRUE,40,"За політичний курс Президента"
17993,670,"Сергій","Алєксєєв","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","97",TRUE,40,"За політичний курс Президента"
17989,1025,"Ольга","Червакова","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","97",TRUE,40,"За політичний курс Президента"
15838,1084,"Олександр","Бригинець","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","97",TRUE,40,"За політичний курс Президента"
4427,736,"Валерій","Бабенко","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","97",TRUE,40,"За політичний курс Президента"
17413,554,"Олена","Ледовських","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","97",TRUE,40,"За політичний курс Президента"
17379,590,"Дмитро","Сторожук","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","97",TRUE,40,"За політичний курс Президента"
15730,861,"Григорій","Заболотний","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","97",TRUE,40,"За політичний курс Президента"
17961,822,"Микола","Величкович","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","96",TRUE,40,"За політичний курс Президента"
6201,676,"Михайло","Довбенко","Івано-Франківська область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","96",TRUE,40,"За політичний курс Президента"
17985,882,"Артур","Герасимов","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","96",TRUE,40,"За політичний курс Президента"
18221,801,"Сергій","Драюк","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","96",TRUE,40,"За політичний курс Президента"
6130,1050,"Олександр","Дехтярчук","Рівненська область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","96",TRUE,40,"За політичний курс Президента"
17969,725,"Тарас","Кремінь","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","96",TRUE,40,"За політичний курс Президента"
15655,1055,"Максим","Бурбак","Чернівецька область","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","96",TRUE,40,"За політичний курс Президента"
18129,708,"Андрій","Река","Полтавська область","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","96",TRUE,40,"За політичний курс Президента"
17974,724,"Юлій","Мамчур","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","96",TRUE,40,"За політичний курс Президента"
16618,946,"Микола","Кадикало","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","96",TRUE,40,"За політичний курс Президента"
17949,595,"Юрій","Береза","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","96",TRUE,40,"За політичний курс Президента"
19859,1095,"Ярослав","Єдаков","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","96",TRUE,40,"За політичний курс Президента"
11584,694,"Андрій","Парубій","обрано в Раду за списком партії","rada","Позафракційні","96",TRUE,40,"За політичний курс Президента"
14674,544,"Ігор","Гузь","Волинська область","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","96",TRUE,40,"За політичний курс Президента"
18220,678,"Дмитро","Стеценко","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","96",TRUE,40,"За політичний курс Президента"
18414,829,"Олександр","Ревега","Житомирська область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","96",TRUE,40,"За політичний курс Президента"
18142,743,"Григорій","Тіміш","Чернівецька область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","95",TRUE,40,"За політичний курс Президента"
17962,877,"Олександр","Горбунов","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","95",TRUE,40,"За політичний курс Президента"
18066,903,"Михайло","Бондар","Львівська область","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","95",TRUE,40,"За політичний курс Президента"
18070,761,"Михайло","Гаврилюк","Київська область","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","95",TRUE,40,"За політичний курс Президента"
17999,1056,"Сергій","Кудлаєнко","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","95",TRUE,40,"За політичний курс Президента"
15787,784,"Ігор","Васюник","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","95",TRUE,40,"За політичний курс Президента"
17970,914,"Вадим","Кривенко","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","95",TRUE,40,"За політичний курс Президента"
18164,925,"Андрій","Помазанов","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","95",TRUE,40,"За політичний курс Президента"
15309,864,"Олександр","Кодола","Чернігівська область","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","95",TRUE,40,"За політичний курс Президента"
15687,1061,"Ростислав","Павленко","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","95",TRUE,40,"За політичний курс Президента"
18062,1083,"Олег","Барна","Тернопільська область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","95",TRUE,40,"За політичний курс Президента"
17982,605,"Богдан","Онуфрик","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","95",TRUE,40,"За політичний курс Президента"
19740,1098,"Хвича","Мепарішвілі","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","95",TRUE,40,"За політичний курс Президента"
18131,769,"Борислав","Розенблат","Житомирська область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","95",TRUE,40,"За політичний курс Президента"
17984,849,"Олексій","Гончаренко","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","95",TRUE,40,"За політичний курс Президента"
18092,695,"Костянтин","Іщейкін","Полтавська область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","94",TRUE,40,"За політичний курс Президента"
8889,570,"Дмитро","Шлемко","обрано в Раду за списком партії","rada","Фракція політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України","94",TRUE,40,"За політичний курс Президента"
16716,697,"Ірина","Єфремова","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","94",TRUE,40,"За політичний курс Президента"
15796,644,"Ігор","Бриченко","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","94",TRUE,40,"За політичний курс Президента"
12270,895,"Олександр","Сочка","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","94",TRUE,40,"За політичний курс Президента"
17968,992,"Володимир","Соляр","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","94",TRUE,40,"За політичний курс Президента"
17963,536,"Сергій","Висоцький","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","94",TRUE,40,"За політичний курс Президента"
18093,902,"Олександр","Кірш","Харківська область","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","94",TRUE,40,"За політичний курс Президента"
15807,806,"Юрій","Вознюк","Рівненська область","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","94",TRUE,40,"За політичний курс Президента"
18116,717,"Дмитро","Лубінець","Донецька область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","94",TRUE,40,"За політичний курс Президента"
15674,597,"Валерій","Пацкан","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","94",TRUE,40,"За політичний курс Президента"
20105,1111,"Тетяна","Ричкова","Дніпропетровська область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","94",TRUE,40,"За політичний курс Президента"
18222,573,"Олександр","Дроздик","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","94",TRUE,40,"За політичний курс Президента"
17979,1031,"Олександр","Черненко","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","93",TRUE,40,"За політичний курс Президента"
18120,919,"Роман","Мацола","Хмельницька область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","93",TRUE,40,"За політичний курс Президента"
15680,1022,"Ігор","Побер","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","93",TRUE,40,"За політичний курс Президента"
1897,930,"Руслан","Князевич","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","93",TRUE,40,"За політичний курс Президента"
18126,1063,"Олег","Петренко","Черкаська область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","93",TRUE,40,"За політичний курс Президента"
10096,865,"Роман","Романюк","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","93",TRUE,40,"За політичний курс Президента"
17980,643,"Ніна","Южаніна","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","93",TRUE,40,"За політичний курс Президента"
18245,688,"Олександр","Романовський","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","93",TRUE,40,"За політичний курс Президента"
19623,1069,"Тетяна","Юзькова","обрано в Раду за списком партії","rada","Фракція Радикальної партії Олега Ляшка","93",TRUE,40,"За політичний курс Президента"
15646,819,"Лілія","Гриневич","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","93",TRUE,40,"За політичний курс Президента"
15790,608,"Ярослав","Дубневич","Львівська область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","93",TRUE,40,"За політичний курс Президента"
15785,653,"Михайло","Хміль","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","93",TRUE,40,"За політичний курс Президента"
18141,691,"Юрій","Тимошенко","Івано-Франківська область","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","93",TRUE,40,"За політичний курс Президента"
18148,587,"Тарас","Юрик","Тернопільська область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","93",TRUE,40,"За політичний курс Президента"
19857,1102,"Олег","Велікін","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","93",TRUE,40,"За політичний курс Президента"
15831,701,"Микола","Федорук","Чернівецька область","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","93",TRUE,40,"За політичний курс Президента"
18022,998,"Вікторія","Пташник","обрано в Раду за списком партії","rada","Позафракційні","92",TRUE,40,"За політичний курс Президента"
5415,1073,"Микола","Томенко","обрано в Раду за списком партії","rada","Позафракційні","92",TRUE,40,"За політичний курс Президента"
17966,540,"Олена","Масоріна","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","92",TRUE,40,"За політичний курс Президента"
19058,1091,"Андрій","Немировський","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","92",TRUE,40,"За політичний курс Президента"
15645,674,"Микола","Княжицький","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","92",TRUE,40,"За політичний курс Президента"
15805,803,"Тарас","Кутовий","Полтавська область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","92",TRUE,40,"За політичний курс Президента"
15658,1027,"Володимир","Шкварилюк","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","92",TRUE,40,"За політичний курс Президента"
18146,834,"Микола","Фролов","Запорізька область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","92",TRUE,40,"За політичний курс Президента"
17947,649,"Андрій","Тетерук","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","92",TRUE,40,"За політичний курс Президента"
17955,714,"Роман","Заставний","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","92",TRUE,40,"За політичний курс Президента"
18108,682,"Олег","Кришин","Дніпропетровська область","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","92",TRUE,40,"За політичний курс Президента"
18136,762,"Олександр","Співаковський","Херсонська область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","92",TRUE,40,"За політичний курс Президента"
8473,1001,"Андрій","Шинькович","Хмельницька область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","92",TRUE,40,"За політичний курс Президента"
17997,785,"Іванна","Климпуш-Цинцадзе","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","92",TRUE,40,"За політичний курс Президента"
18147,1023,"Сергій","Хлань","Херсонська область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","92",TRUE,40,"За політичний курс Президента"
18114,977,"Ігор","Лапін","Волинська область","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","92",TRUE,40,"За політичний курс Президента"
11342,672,"Олена","Матузко","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","92",TRUE,40,"За політичний курс Президента"
17959,791,"Віктор","Єленський","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","92",TRUE,40,"За політичний курс Президента"
11118,893,"Володимир","Ар'єв","м. Київ","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","92",TRUE,40,"За політичний курс Президента"
12003,562,"Олег","Медуниця","Сумська область","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","92",TRUE,40,"За політичний курс Президента"
17964,727,"Петро","Ванат","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","92",TRUE,40,"За політичний курс Президента"
18113,818,"Микола","Лаврик","Сумська область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","92",TRUE,40,"За політичний курс Президента"
18149,598,"Оксана","Юринець","Львівська область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","92",TRUE,40,"За політичний курс Президента"
2323,664,"Микола","Мартиненко","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","91",TRUE,40,"За політичний курс Президента"
15901,716,"Геннадій","Кривошея","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","91",TRUE,40,"За політичний курс Президента"
8125,567,"Павло","Пинзеник","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","91",TRUE,40,"За політичний курс Президента"
11121,1093,"Ірина","Геращенко","обрано в Раду за списком партії","rada","Позафракційні","91",TRUE,40,"За політичний курс Президента"
1351,702,"Іван","Кириленко","обрано в Раду за списком партії","rada","Фракція політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України","91",TRUE,40,"За політичний курс Президента"
5142,1100,"Валерій","Карпунцов","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","91",TRUE,40,"За політичний курс Президента"
11596,1014,"Світлана","Войцеховська","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","91",TRUE,40,"За політичний курс Президента"
18110,924,"Іван","Куліченко","Дніпропетровська область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","91",TRUE,40,"За політичний курс Президента"
15662,576,"Валерій","Лунченко","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","91",TRUE,40,"За політичний курс Президента"
8238,796,"Владислав","Голуб","Черкаська область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","91",TRUE,40,"За політичний курс Президента"
5503,1104,"Оксана","Білозір","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","91",TRUE,40,"За політичний курс Президента"
18068,952,"Сергій","Валентиров","Запорізька область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","91",TRUE,40,"За політичний курс Президента"
9684,639,"Ірина","Фріз","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","91",TRUE,40,"За політичний курс Президента"
5486,707,"Борис","Тарасюк","обрано в Раду за списком партії","rada","Фракція політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України","91",TRUE,40,"За політичний курс Президента"
15774,616,"Павло","Різаненко","Київська область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","91",TRUE,40,"За політичний курс Президента"
2370,612,"Ігор","Насалик","Івано-Франківська область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","90",TRUE,40,"За політичний курс Президента"
18134,561,"Юрій","Соловей","Івано-Франківська область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","90",TRUE,40,"За політичний курс Президента"
17976,771,"Світлана","Заліщук","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","90",TRUE,40,"За політичний курс Президента"
6332,634,"Руслан","Лук'янчук","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","90",TRUE,40,"За політичний курс Президента"
2340,918,"Рефат","Чубаров","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","90",TRUE,40,"За політичний курс Президента"
15767,937,"Анатолій","Дирів","Івано-Франківська область","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","90",TRUE,40,"За політичний курс Президента"
18095,626,"Борис","Козир","Миколаївська область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","90",TRUE,40,"За політичний курс Президента"
4761,565,"Леонід","Ємець","м. Київ","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","90",TRUE,40,"За політичний курс Президента"
17991,921,"Гліб","Загорій","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","90",TRUE,40,"За політичний курс Президента"
17996,959,"Олексій","Мушак","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","90",TRUE,40,"За політичний курс Президента"
16340,1079,"Дмитро","Білоцерковець","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","90",TRUE,40,"За політичний курс Президента"
862,656,"Віктор","Пинзеник","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","90",TRUE,40,"За політичний курс Президента"
2262,610,"Анатолій","Матвієнко","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","90",TRUE,40,"За політичний курс Президента"
2314,675,"Віктор","Король","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","90",TRUE,40,"За політичний курс Президента"
8757,768,"Людмила","Денісова","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","90",TRUE,40,"За політичний курс Президента"
15671,1057,"Микола","Паламарчук","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","89",TRUE,40,"За політичний курс Президента"
18115,711,"Олександр","Лівік","Миколаївська область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","89",TRUE,40,"За політичний курс Президента"
18075,962,"Роберт","Горват","Закарпатська область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","89",TRUE,40,"За політичний курс Президента"
18079,890,"Валерій","Давиденко","Чернігівська область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","89",TRUE,40,"За політичний курс Президента"
9123,1039,"Іван","Рибак","Чернівецька область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","89",TRUE,40,"За політичний курс Президента"
15672,1040,"Марія","Іонова","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","89",TRUE,40,"За політичний курс Президента"
18604,1004,"Юрій","Бабій","обрано в Раду за списком партії","rada","Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""","89",TRUE,40,"За політичний курс Президента"
18085,705,"Дмитро","Добродомов","Львівська область","rada","Позафракційні","89",TRUE,40,"За політичний курс Президента"
18151,1064,"Василь","Яніцький","Рівненська область","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","89",TRUE,40,"За політичний курс Президента"
17986,850,"Вадим","Денисенко","обрано в Раду за списком партії","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","89",TRUE,40,"За політичний курс Президента"
17973,912,"Володимир","Гройсман","обрано в Раду за списком партії","rada","Позафракційні","89",TRUE,40,"За політичний курс Президента"
15839,698,"Дмитро","Андрієвський","м. Київ","rada","Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""","89",TRUE,40,"За політичний курс Президента"
